Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
넌 안 마셔?,Are you not toast,0.506510,0.527331,0.701198
어? 됐어... 전학 간 학교에서는 별일 없고?,uh Its okay cost it a big business deal at a transfer school,0.593265,0.633725,0.779377
그냥 공부만 하고 있어... 어머니는?,Im precisely read Mother,0.366799,0.542872,0.821499
"알잖아, 평일 날 늦는 거.",You make out its late on weekday,0.581550,0.729904,0.811150
잘 계시지?,How constitute you,0.600387,0.632102,0.801339
그럼...,and so,0.722957,0.778066,0.649256
...,,1.000000,1.000000,1.000000
연락 못해서 미안하다...,Im sorry I couldnt middleman you,0.531612,0.644795,0.776062
아니야... ,no,0.179473,0.576940,0.711230
그냥 찾아온 거야?,Did you hardly get,0.571450,0.696199,0.769489
오늘 기태 아버님 뵀어...,Today Taetaes beginner break,0.605512,0.643801,0.714135
그래...?,okay,0.635085,0.645956,0.593393
너 만나고 싶어 하시더라고...,You wanted to contact,0.575925,0.659837,0.827014
왜?,Why,0.776393,0.776393,0.843826
너한테 묻고 싶으신 게 있나봐.,There must make up something you need to involve,0.630450,0.644874,0.772381
...,,1.000000,1.000000,1.000000
왜 기태 장례식 때도 안 왔어?,Why didnt you get along to the funeral of Taetae,0.637058,0.650329,0.759272
...,,1.000000,1.000000,1.000000
무슨 일 있었던 거야?,What occur,0.344220,0.705066,0.841277
작년 이맘때 셋이서 놀았던 거 기억나? 우리 집에서 자고...,practice you call back act as with the three at this time last class I sleep in my house,0.606714,0.653616,0.730721
기억나지...,I recollect,0.556877,0.556877,0.622089
"그때 너 소파에서 잘 동안에, 기태랑 둘이 이 식탁에서 오랫동안 얘기했었는데...",Back and so while you constitute sleep on the couch Kitae and the two of you lecture for a tenacious sentence at this table,0.672946,0.680728,0.738492
그래...?,okay,0.635085,0.645956,0.593393
그때 일들이 생각나네...,and so I think back things,0.577301,0.685561,0.739063
무슨 일 있었는지 나한테 얘기 안 해도 돼. 근데 기태 아버님하고는 너가 만났으면 좋겠다...,You dont stimulate to separate me what chance But I desire you to run into with my Church Father,0.527813,0.584861,0.834475
...,,1.000000,1.000000,1.000000
너가 기태 일에 관련돼서 아는 게 있는지 모르겠지만... 아버님은 무슨 얘기든 간에 알 자격이 있잖아. 기태 아버님이시잖아...,I dont get laid if you live anything tie in to the business but you merit to make out whatever youre utter about Youre my founding father,0.579296,0.669344,0.794483
...,,1.000000,1.000000,1.000000
내가 번호 적어 놓을 테니까 연락 한번 드려. 아니면 너 핸드폰 켜놓고 있던지... 핸드폰 켜 놓으면 아마 전화가 올 거야. 부탁이니까 피하지만 말아...,Ill pen down the crook indeed kick in me a phone call Or maybe you constitute deform on your prison cell headphone If you turn on your prison cell sound you will probably pick up a claim Please practice not invalidate because its a favor,0.583780,0.615593,0.757761
... ,,1.000000,1.000000,1.000000
여기까지 와서 이런 얘기밖에 못해서 미안하다.,Im sorry Ive cost hither indeed far and can solely verbalize about this,0.570004,0.562232,0.731529
나야말로 미안하다. 오랜만에 봤는데 반갑게 맞아주지도 못하고... 나중에 좀 정리 되면 한번 보자.,Im sorry Ive pick up it for a tenacious prison term but I cant over greet you Ill project you later on if it commence separate out,0.568288,0.597481,0.817054
그래... 다시 예전의 동윤이로 돌아와.,Yes ejaculate backward to the old Dongyun,0.608346,0.587811,0.741431
...,,1.000000,1.000000,1.000000
... 기태가 마지막으로 나한테 준거야.,This exist the last matter Gitae present me,0.621378,0.581372,0.740052
...,,1.000000,1.000000,1.000000
뭐하는 거야?!,What personify you set,0.580752,0.566435,0.772645
왜?,Why,0.776393,0.776393,0.843826
"뭐, 그렇게 세제를 많이 넣어? 어?",What indeed much detergent uh,0.545695,0.733590,0.787540
이정도면 되는 거 아니야?,Isnt this enough,0.560993,0.711445,0.783972
줘봐!,collapse it,0.506254,0.509790,0.748618
오늘같이 우리 집에 와서 해줘라.,get along to our sign like today and manage it,0.538349,0.616203,0.759348
헛소리 하지 말고.,Dont cost bullshit,0.524334,0.539496,0.721485
진짜야. 진짜! 나도 안 믿었는데 사진이 이번에 제대로 찍혔다니까.,rattling Really I didnt think it either but the image constitute convey this sentence,0.611127,0.699195,0.785284
"유에프오 사진 뻔한 거겠지, 뭐...",Its obvious that Yufos exposure constitute well,0.574419,0.574419,0.687137
"아니야, 이번엔 제대로야.  이렇게 저공비행하는 사진이라니까!",No this constitute fine This constitute a lowflying photograph,0.590712,0.642121,0.761181
넌 왜 맨날 그런 거에 관심 갖냐?,Why be you always concern in that,0.593281,0.608803,0.786789
그래서 싫어?,and then detest it,0.864785,0.860122,0.725978
야 저기 잠깐 가보자.,Hey rent conk out there,0.662294,0.603092,0.799304
뭐야?,what,0.396358,0.659352,0.714109
한판만 하자...,net ball hardly wager,0.537936,0.537936,0.715408
그냥 가∼,just now go,0.604356,0.716307,0.699220
한판만∼,only when round,0.560730,0.695412,0.805115
이거 해봤어?,get you sample this,0.493292,0.797199,0.712233
응. 옛날에...,Huh Long ago,0.573463,0.620678,0.631777
너도 할래?,Would you manage it besides,0.554365,0.644481,0.807288
됐어...,dress,0.538268,0.800867,0.786716
그러게... 둘이 마치 사귀듯이 붙어 다녔었잖아.,So they cost hanging out as if they constitute go steady,0.618951,0.662735,0.776549
...,,1.000000,1.000000,1.000000
너가 한번 잘 얘기해봐.,Say good so long one time,0.516370,0.575471,0.801761
얘기했는데... 희준이는 아무 얘기도 안하고 기태도 얘기를 안 하네...,I distinguish him Heejun doesnt enjoin anything and Gitae doesnt talking,0.564664,0.633292,0.822157
둘 다 말 못할 정도로 심각한 일이 있나...?,Is there anything sober plenty to tell apart you both,0.587298,0.588307,0.758434
모르겠어...,I practice not be intimate,0.397744,0.687841,0.860455
사정이 있겠지...,There must exist destiny,0.578748,0.764859,0.801526
...,,1.000000,1.000000,1.000000
...,,1.000000,1.000000,1.000000
웃는게 어울려.,It courting you to smile,0.487580,0.570460,0.782418
... 낙인 찍혀 본적 있어...?,take in you always personify denounce,0.565578,0.573974,0.709355
낙인이라니...?,brand,0.513597,0.602367,0.776623
사람들한테 낙인찍힌 적 있어...?,stimulate you always constitute stigmatize by mass,0.592364,0.646345,0.741864
그건 왜?,Why exist that,0.628272,0.628272,0.661488
그냥...,just now,0.660202,0.682304,0.635771
어디 봐봐? ,Where perform you appear,0.440025,0.498229,0.788133
뭐야?,what,0.396358,0.659352,0.714109
낙인 같은 거 없는데...,Theres no stain,0.526845,0.618995,0.782138
됐네요.,Thats it,0.611439,0.714877,0.793529
똑바로 걸어.. 다쳐∼,Walk uncoiled stick spite,0.565669,0.675649,0.765040
네 얼굴 볼라고.,see at your boldness,0.584471,0.593870,0.729461
잘생긴 얼굴 한 번 더 보고 싶냐?,get along you require to meet another handsome aspect,0.582646,0.594384,0.775581
됐어∼ 누가 너 본데?,Okay Who see you,0.320390,0.560098,0.810591
그럼 뭔데?,and so what personify it,0.598501,0.654287,0.672767
널 보고 있으면 내가 보여.,I assure you when I go out you,0.523245,0.561601,0.768637
뭔 헛소리야?,What represent you babble out about,0.560028,0.518554,0.740286
내가 보고 싶은 모습이어서 너무 좋아.,I like it because its what I want to go out,0.559333,0.573704,0.778261
"야, 내가 거울이냐? 너가 보이게...",Hey follow I a mirror shuffling you visible,0.561889,0.531084,0.694932
응 거울...,Yeah mirror,0.701616,0.701616,0.676769
보고 싶은 모습이어서 좋아.,I wish it because I want to go out it,0.537392,0.544444,0.718430
안 잤어?,Didnt you log Z's,0.449422,0.669176,0.872775
잠이 안오네.,I slant sleep,0.632872,0.632872,0.695163
희준이는?,Heejun,0.651075,0.687896,0.808277
소파에서 아주 푹 잔다.,I log Z's rattling good on the lounge,0.611949,0.513888,0.714338
나도 한잔 줘.,turn over me a potable too,0.536905,0.536905,0.717357
왜 안자고 일어났어 임마?,Why make out you ignite up,0.548997,0.624091,0.794989
... 나도 잠이 안와∼,I slant sleep,0.490086,0.543756,0.712209
자 새끼야.,Now infant,0.592399,0.570936,0.711612
너나 자 병신아. 딸 칠 생각하지 말고.,You and me exist sick Dont mean about impinge on your daughter,0.606615,0.625093,0.795441
병신 새끼.,bastard sonny,0.702230,0.687409,0.698856
중학교 때는 나한테 병신이라는 소리도 못하더니... 많이 컸어...,When I exist in junior high-pitched school day I couldnt still pronounce that I cost an shit,0.566351,0.630616,0.774281
그때하고 지금하고 같냐? 지금 너가 내 상대가 되냐?,make up it the like as and so and nowadays make up you my opponent today,0.565768,0.634632,0.758671
얼씨구. 늦바람이 무섭네. 좋냐? 애들 위에서 짱 행세하는 게?,What The late nothingness constitute scary Is it good feign to make up on top of the kid,0.636596,0.636596,0.743126
좋지. 내가 짱인데...,good Im great,0.431535,0.688929,0.825370
병신...,bastard,0.715090,0.726503,0.675624
...,,1.000000,1.000000,1.000000
졸업하면 다 애들 소꿉장난이잖아...,When you graduate they constitute all Thomas Kyd represent,0.547212,0.622426,0.770398
내가 모르는 얘길 해 새끼야... 먹어 버리기 전에∼,enjoin me what I dont know babe before I exhaust it,0.563747,0.658351,0.807431
미친 새끼...,weirdo cunt,0.588878,0.623019,0.702767
그 전까지는 미친개 노릇 해야지.,Until and so you stimulate to exist a crazy hotdog,0.624011,0.698859,0.767645
지가 미친개인줄은 알아요.,I be intimate you represent crazy,0.537098,0.599125,0.737613
이렇게라도 주목 받는 게 좋아. 애들 앞에서 허세 부려서 좋은 게 아니야. 주목받은 적이 없으니까...,Its good to engender care like this Its not good to cost bluffing in front of the child I take in never cost detect,0.644023,0.625506,0.754259
... 병신 새끼... 왜 그렇게 남 신경 쓰냐?,asshole Why make you care and then much,0.601575,0.663672,0.772014
그러게... 넌?,indeed you,0.683200,0.796353,0.696497
난 안 그래..,Im not,0.655913,0.627758,0.772291
잘났다. 새끼야.,Great infant,0.603588,0.724716,0.719636
없어질 거에 너무 목 매달지마...,Dont exist and then hungry that it will vanish,0.585064,0.588453,0.744928
"그래도... 다 없어진다고 해도... 나한테는 너가 있잖아. 내 마음 알잖아, 너는...",But yet if its all run I experience you You love my mettle you,0.543450,0.642691,0.806883
지랄한다.,Its damned,0.570053,0.600154,0.746298
중학교 때도 넌 알아줬잖아. 다시 사람들 사이에서 비참해지더라도... 너만 알아주면 돼. 그럼 됐어... 그럼 된 거야...,You sleep together in middle schoolhouse still if you turn miserable among citizenry once again you simply necessitate to experience so its dress and so its set,0.559808,0.651992,0.791226
...,,1.000000,1.000000,1.000000
...,,1.000000,1.000000,1.000000
"여보세요? 누구세요? 아... 예... 안녕하셨어요. ... 예, 아버님... 희준이 한테 얘기 들었습니다. ... 예... 예... 지금요?  아니요. 괜찮습니다. 알겠습니다.",Hello Who Ah yes good dawn Yes pappa Heejun listen this yes yes right away no mulct Okay,0.458518,0.676766,0.857222
왜 보자고 한 거야?,Why perform you need,0.609174,0.651384,0.703247
...,,1.000000,1.000000,1.000000
어?,uh,0.717157,0.717157,0.506135
꼭 그딴 식으로 물어야 겠냐?,Should I inquire that agency,0.551528,0.710898,0.781629
...,,1.000000,1.000000,1.000000
왜 불렀겠냐? 어?,Why would you prognosticate it uh,0.693277,0.738071,0.786278
희준이 얘기야?,make up Heejun talking,0.653459,0.653459,0.740350
...,,1.000000,1.000000,1.000000
둘 사이에 무슨 일 있었던 거야?,What chance between the two,0.524359,0.677465,0.779183
너가 세정 이한테 정신 팔려있으니까 모르지...,I dont know because youre constitute trade to Jungsoo,0.573585,0.648514,0.794344
그러니까 얘기 해보라는 거 아니야?,and then youre not postulate me to lecture,0.639413,0.693480,0.748650
...,,1.000000,1.000000,1.000000
세정이 많이 좋아하냐?,suffice you like make clean a great deal,0.583283,0.545653,0.720622
응?,Huh,0.539445,0.539445,0.476177
세정이 많이 좋아하냐고?,suffice you like make clean a circumstances,0.553351,0.547896,0.760159
갑자기 그건 왜?,Why comprise that short,0.638544,0.638544,0.688980
얘기해봐...,evidence me,0.732253,0.732253,0.753128
"미친 놈 물을 걸 물어, 새끼야. 희준이 얘기 하려고 불러놓고는 왠 헛소리야?",Im blend to postulate you for a routine of piddle mother fucker Why cost it bullshit when Heejun prognosticate it up to babble out,0.606150,0.606463,0.750138
... 대답 해봐...,answer me,0.514222,0.646040,0.854750
... 왜 갑자기 이래?,Why comprise this sudden,0.693806,0.693806,0.740038
세정이 많이 좋아해?,suffice you like clean a circle,0.568796,0.625176,0.823615
어... 좋아한다. 됐냐?,Uh I care it comprise it okay,0.573224,0.569666,0.749813
... ,,1.000000,1.000000,1.000000
그건 난데없이 왜 물어? 미친 새끼야!,Why exist it nowhere to ask weirdo love child,0.544523,0.668299,0.762700
그냥 부러워서 물어 본거야. 여자 친구도 없고... 어떤 기분인가 해서...,I personify precisely envious and take I dont suffer a girlfriend I find like,0.548238,0.607346,0.768314
싱거운 놈...,A sweet bozo,0.636407,0.557884,0.675210
...,,1.000000,1.000000,1.000000
저번에 애들하고 놀 때...,The last sentence I act as with the tike,0.569676,0.639408,0.739710
응...,Huh,0.539445,0.539445,0.476177
그때 보경이가 너한테 고백했었잖아. 그때 받아주지 그랬어?,At that prison term Bokyung confessed to you Why didnt you contain it back and then,0.602196,0.609655,0.796580
어떻게 알았냐?,How did you get laid,0.603866,0.658955,0.759070
세정이 한테 들었어. 그때 받아줬으면 지금 여자 친구도 있고 좋았잖아. 게다가 보경이 예쁘잖아.,I find out from Junghwa It constitute good to accept a girlfriend today Besides Bokyung personify pretty,0.522624,0.612714,0.789202
...,,1.000000,1.000000,1.000000
왜 안 받아 줬냐니까?,Why didnt you consent it,0.689579,0.615286,0.749879
내 스탈이 아니야.,Its not my stahl,0.651161,0.691882,0.732686
지랄하네. 내가 네 스타일 모르겠냐.,Its diddley I dont get laid your trend,0.578966,0.680381,0.840644
너가 내 스타일에 대해서 아냐?,Are you not about my panache,0.501249,0.533714,0.819312
희준이 때문이지?,make up it because of Heejun,0.560661,0.723077,0.801722
뭔 헛소리야?,What represent you babble out about,0.560028,0.518554,0.740286
"맞잖아, 병신아...",mightily Byeongshin,0.541575,0.720509,0.753120
...,,1.000000,1.000000,1.000000
그렇게 까지 희준이 생각하던 놈이 왜 그런 거야? 어?,Why cost the guy cable Heejun mean indeed far uh,0.655550,0.649729,0.806439
...,,1.000000,1.000000,1.000000
왜 그런 거냐고?,Why exist that,0.556014,0.713403,0.785520
뭘 왜 그래?,What and why,0.464416,0.592533,0.738920
더 이상 미친 짓 하지마.,Dont equal crazy anymore,0.655211,0.625547,0.782752
...,,1.000000,1.000000,1.000000
"시발 놈이, 존나 씹네.",Fuck it do it it,0.484055,0.623759,0.816297
그렇게 맞았는데도 정신 못 차리냐? 시발놈아!,still if you personify and then beaten bank you sustain upset screwing it,0.611145,0.597836,0.760025
"좆만 한 새끼가, 어디서 꼴아봐! 어?",screwing that cunt where perform you see uh,0.542046,0.579217,0.714590
그만해.,stoppage,0.640789,0.624778,0.679508
그만하고 가자.,stoppage and conk,0.551334,0.643884,0.800565
뭐 들어?,What are you mind to,0.333730,0.573966,0.827506
나 희준이랑 할 얘기 있어... 좀 비켜주라.,I stimulate something to tattle to Heejun Please mistreat aside,0.610114,0.620329,0.713131
무슨 노래 들어? ,What vocal dress you mind to,0.509456,0.641794,0.764114
...?,,1.000000,1.000000,1.000000
사람이 뭘 물어보면 말을 해...,When someone asks you something you say,0.544369,0.578469,0.756181
무슨 말...,What personify you read,0.432374,0.602909,0.846586
그냥... 아무 말...,just now zip,0.531211,0.519646,0.781712
...,,1.000000,1.000000,1.000000
얼굴에 상처는 괜찮어...?,exist the injury on your boldness okay,0.540170,0.678629,0.775340
... 왜이래?,make out on,0.606331,0.676674,0.724129
... 경계 하지마. 그냥 얘기 하고 싶어서 그런 거니까.,Dont make up vigilant I but wanted to tattle,0.538488,0.663765,0.827964
무슨 얘기?,What personify you talking about,0.355875,0.702659,0.873618
...,,1.000000,1.000000,1.000000
이제 그만하자...,LET intercept,0.548303,0.548303,0.751167
뭘 그만해?,What get along you terminate,0.636462,0.636462,0.786345
그냥 이런 거 다...,just now like this,0.654029,0.743825,0.740975
언제부터 나한테 선택권이 있었어?,When get along I sustain a option,0.500241,0.638394,0.785103
"그래, 그만할게 내가... 그러니까 너도 더 이상 이러지 마라.",Yeah complaint end sol dont set this anymore,0.559972,0.746603,0.787344
...,,1.000000,1.000000,1.000000
미안하다...,Im sorry,0.352810,0.480800,0.721138
미안하다는 말이 쉽게 나오네...,Its easy to sound out Im sorry,0.576883,0.627997,0.805207
...,,1.000000,1.000000,1.000000
미안해 할 필요 없어. 사과 받고 싶지도 않고...,No penury to follow bad I dont want to justify,0.552770,0.534199,0.746579
무슨 소리야?,What personify you talking about,0.432368,0.624063,0.806941
"사과 받고 싶지 않어, 너한테...",I dont want to excuse to you,0.591042,0.522952,0.745411
"뭐?  야, 남은 고민 고민해서 얘기하는데... 태도가 뭐냐? 어?",What Hey Im talking about the eternal sleep of my concern What exist your position uh,0.543147,0.593162,0.739847
나도 고민해서 진심으로 얘기하는 거야.,Im verbalize excessively sincerely,0.633834,0.678964,0.804942
왜 이러는 거야? 어?,Why exist you set this uh,0.571408,0.637802,0.723490
나 이제 다음 주면 전학 가. 너 덕분에... 그래서 별로 사과 받고 싶지 않어. 전학 안 갔으면 괴롭힘 당하기 싫으니까 받아줬겠지만 앞으로 볼 사이도 아닌데 뭣 하러 받아 줘. 어?,I will change next workweek Thanks to you So I dont in truth want to justify If you didnt channel I would take over it because I dont want to follow swagger uh,0.499002,0.624931,0.831750
...,,1.000000,1.000000,1.000000
장난 까냐? 이렇게 까지 하는 이유가 뭐야?,Are you kidding me Why equal you manage this,0.538518,0.620636,0.808758
너야 말로 이렇게 까지 하는 이유가 뭔데...? 어? 넌 주변 애들이 다 네 부하냐?,Why cost you even manage this uh Are you all your tike around you,0.505611,0.575497,0.824861
너가 제대로 된 친구로 날 대해준적이나 있어? 내가 언제까지나 너 앞에서 허리 굽히고 꼬리 흔들면서 살줄 알았냐. 내가 그렇게 까지 심한 꼴을 당해도 오기로 버틴 이유가 뭔지 알어. 네가 그렇게 중요하게 생각하는 그 알량한 자존심 때문이야.,take you ever handle me as a good protagonist Did you ever recollect Id deflect in figurehead of you and stimulate your bottom I get laid whats the cause for me to total hither still when Im in such a regretful condition Because of that kind of pride you cogitate and then important,0.537283,0.625237,0.820411
...,,1.000000,1.000000,1.000000
"지금 네 주변에 있는 애들도 마찬가지야. 널 친구라고 생각해서 네 옆에 있다고 착각 하지마. 다 그냥 얄팍한 심리 때문에 네 옆에 있는 거지, 네 친구는 아무도 없어.",Sami die for the kids around you powerful at present Dont misidentify me for guess youre a admirer Its all hardly next to you because of the sleazy audience and no ace make up your Quaker,0.587889,0.668294,0.805101
치려면 쳐. 원 없이 실컷 패. 나 전학 가면 그러고 싶어도 못하니까.,collision to collide with miss without a set I dont require to execute that when I endure to reassign,0.626179,0.656368,0.784139
"뭐하는 짓이야, 미친 새끼야!",What exist you suffice crazy cunt,0.544920,0.644442,0.826160
"상관 말어, 시발!",Dont upkeep screwing,0.543379,0.577560,0.736937
뭐 하자는 거야? 어?,What personify you set uh,0.542481,0.605331,0.764300
...,,1.000000,1.000000,1.000000
"시발, 좆같은 새끼...",screwing prick,0.518902,0.596146,0.790428
"왜 남의 반 일에 참견이야, 시발?",Why cost you follow a initiate to somebody elevated caper make out you,0.507103,0.655448,0.828977
짜증나니까 옆으로 꺼져.,Its irritate so it endure off to the incline,0.541542,0.642910,0.717918
좆만 한 새끼가...,The fuck bastard,0.637632,0.637632,0.655968
뭐?,What,0.511696,0.511696,0.800700
지금 기태 믿고 까부는 거냐?,behave you think in what you embody today,0.540090,0.574696,0.794024
"그건 내가 할 소리야. 기태, 똘마니 새끼야. 똘마니 주제에 어디서 깝쳐.",Thats what I enjoin Gitae you little fool Where constitute you close to the topic,0.539820,0.619904,0.822723
뭐!? 시발! ,What make out,0.665274,0.665274,0.741791
그만해.,stoppage,0.640789,0.624778,0.679508
내버려둬...,exit it exclusively,0.626119,0.710427,0.664037
식사 하셨어요?,Did you stimulate a meal,0.644168,0.695719,0.707328
"어, 먹었지.. 왜 이렇게 늦게 먹어?",Uh I deplete Why exist you eating hence of late,0.596598,0.669181,0.814743
점심을 늦게 먹었어요...,I take in luncheon belatedly,0.550074,0.755228,0.779615
...,,1.000000,1.000000,1.000000
왜요?,why,0.548993,0.585731,0.593658
...,,1.000000,1.000000,1.000000
하시고 싶은 말씀 있어요?,practice you possess anything you want to state,0.563839,0.539953,0.703733
매일 똑같네...,like every solar day,0.564761,0.635842,0.742027
뭐가요?,What,0.334984,0.660588,0.753499
"밥 먹었냐, 학교 언제 갔냐? 매일 똑같은 얘기잖아..",Did you deplete or when make out you decease to schooling Its the like thing every daylight,0.556748,0.579729,0.775634
"뭐, 그렇죠...",Well justly,0.684388,0.624359,0.734898
그런 게 대화인가?,exist that a conversation,0.702377,0.702377,0.716642
...,,1.000000,1.000000,1.000000
응?,Huh,0.539445,0.539445,0.476177
그게 대화죠... 그럼 뭐에요?,Thats the conversation and so what personify it,0.569288,0.647241,0.749236
그게 진짜 대화야?,make up that a real conversation,0.545618,0.677997,0.769126
...,,1.000000,1.000000,1.000000
나한테 하고 싶은 얘기 없어?,Anything you need to evidence me,0.585074,0.669168,0.804004
...,,1.000000,1.000000,1.000000
말 못 하는 게 있는 거니? 나한테?,follow there anything you tilt state To me,0.590837,0.605995,0.764407
... 애들이 얘기 해 줄 거예요.,the child will order you,0.550346,0.756765,0.798245
...,,1.000000,1.000000,1.000000
걱정하지 마세요.,bash not vex,0.490447,0.655374,0.803679
...,,1.000000,1.000000,1.000000
걱정하지 마세요.,bash not vex,0.490447,0.655374,0.803679
뭐 먹고 싶은 거 있으면 골라.,Choose what you need to corrode,0.563794,0.601963,0.824698
전 아무거나 다 괜찮습니다.,Anything is fine,0.417587,0.649189,0.846259
학생인데 맥주 마실 수 있겠어?,As a scholar can you drink in beer,0.592436,0.603209,0.798746
예... 괜찮습니다.,Yes its okay,0.517486,0.708437,0.819723
저기요.,excuse me,0.625981,0.606192,0.734770
예.,Yes,0.701027,0.952860,0.693569
"여기 맥주 오백하고, 소주 한 병이요. 안주는 알아서 갖다 주세요.",hither make up 500 beer and a bottle of soju Please land your own snacks,0.523925,0.594100,0.775468
알겠습니다.,Okay,0.386193,0.657213,0.853650
이렇게 늦은 시각에 불러내서 미안하다.,Im sorry to ingest predict you hence belatedly,0.554843,0.601589,0.804675
아니요... 괜찮습니다.,No its okay,0.351302,0.595247,0.862740
고3인데 이제 공부하느라 바쁘지?,Im in high-pitched schoolhouse but constitute you busy meditate right away,0.695975,0.663080,0.760283
지금은 검정고시 준비하고 있어요.,I exist develop for the black test today,0.644090,0.644090,0.722835
학교는 그만 뒀고?,Did you depart schooling,0.446632,0.631481,0.814057
예...,Yes,0.701027,0.952860,0.693569
... 희준이가 아까 찾아 갔지...?,Heejun only call,0.588239,0.670710,0.781186
예... 아버님께 연락 올 거라고... 아버님께서 궁금해 하시는 것들이 있으시다고...?,Yes Im break down to get through my beginner practice you experience any things your beginner exist question about,0.597118,0.599524,0.770926
너가 기태하고 제일 가까운 사이였다고 얘기를 하던데...,I make up tell apart that you constitute closest to me,0.579169,0.596711,0.767754
희준이가 그랬나요?,Did Heejun execute that,0.610058,0.601832,0.797362
중학교 때부터 친구라고...,Ive personify a champion since middle schoolhouse,0.561754,0.561754,0.723886
마셔.,boozing,0.629767,0.629767,0.698576
예...,Yes,0.701027,0.952860,0.693569
"처음에 이렇게 사람들 찾아다니고 할 때... 그냥 알고 싶었어. 나한테도 얘기 못 할 정도로 괴로운 일이 뭐였는지.. 왜 갑작스레 그런 선택을 할 수 밖에 없었는지... 늦었지만, 알고 싶었어.",When I firstly set about calculate for mass like this I just now wanted to do it What was and so painful that I couldnt still verbalize to me Why get along I birth to hold such a sudden pick It was late but I wanted to get laid,0.572855,0.641053,0.793500
...,,1.000000,1.000000,1.000000
"근데 기태에 관한 얘기를 들으면서, 내 아이 얘기 같지 않더라고... 내가 전혀 몰랐던 기태의 모습들을 듣게 되고, 그러면서 생각했어. 내가 기태에 대해서 얼마만큼이나 알고 있는지...",But when I pick up about Taetae it didnt look like my nestling I take heed about Taetae who I never fuck and recollect How much I experience about Gitae,0.577314,0.692733,0.840825
...,,1.000000,1.000000,1.000000
웃기지...,Its funny story,0.644296,0.669872,0.756019
...,,1.000000,1.000000,1.000000
넌 기태랑 제일 친했잖아... 아무 얘기라도 상관없어... 얘기를 듣고 싶어...,You constitute best with Gitae I dont tutelage about anything I need to find out,0.567500,0.659090,0.784079
...,,1.000000,1.000000,1.000000
어이～,Hey,0.639445,0.639445,0.494611
"아, 존나 싸가지 없네.",Oh no direction,0.517410,0.571639,0.793173
...,,1.000000,1.000000,1.000000
저 새끼들 가만히 내버려 둘 거야? 어?,Are you extend to permit those love child abide still uh,0.612526,0.635248,0.739602
"그래, 조져버리자.",Yes lets contract rid of it,0.591350,0.712533,0.747620
언제까지 참고 봐야 돼? 어?,When should I project you uh,0.475549,0.597750,0.790457
됐어... 그냥 가자.,Okay just now conk,0.556681,0.660059,0.812085
... ,,1.000000,1.000000,1.000000
"그래도, 한마디 하자.",even so let me pronounce a parole,0.570281,0.593412,0.748691
됐다고... 닥치고 그냥 와...,All right field Shut upwardly and just now follow,0.615356,0.618115,0.731103
"기태야, 너 너무 동윤이만 싸고도는 거 아니야?",Kitae arent you excessively cheap besides,0.579485,0.653163,0.797393
...,,1.000000,1.000000,1.000000
안 그래? 넌 왜 동윤이만 관련되면 너답지 않게 행동 하냐?,be not it Why dress you pretend like you if Dongyoon make up affect,0.552957,0.656680,0.811351
나다운 게 뭔데?,What exist it like me,0.524867,0.548013,0.720855
"너가 제일 잘 알거 아니야? 야, 다른 새끼들이 네 말 그렇게 씹고 지나갔으면 조져 놨을 거 아니야... 안 그래?",Arent you the best Hey if the other spade jaw you and sink by it wouldnt get make up I wasnt,0.565497,0.624744,0.808778
... 닥쳐...,Shut up,0.566072,0.566072,0.659968
어?,uh,0.717157,0.717157,0.506135
조잘 거리지 말고 닥치라고...,Dont kick shut out up,0.435462,0.694899,0.866995
희준아.,Heejun,0.797401,0.707442,0.669461
새 교복 잘 어울리는데? 그래도 우리 교복이 더 잘 어울린다... ,come the new school uniform looking at good even so our school uniform count intimately,0.622931,0.641714,0.721603
지금 웃으라고 하는 얘기냐?,Are you recount me to smile nowadays,0.611446,0.600842,0.758137
... 이사는 언제 가냐?,When exist you affect,0.545222,0.622843,0.705531
...,,1.000000,1.000000,1.000000
이사 가면 못 보겠네... 전학 간 학교에서 잘 지내라.,If you motivate you wont learn it,0.454710,0.597444,0.876502
선물이야. 이별 선물.,Its a endowment split endowment,0.671202,0.648557,0.781937
희준이 전학 가서 아주 좋지?,Heejun comprise really good to shift,0.638959,0.638959,0.785004
... ,,1.000000,1.000000,1.000000
좋잖아?,embody it good,0.501366,0.573066,0.820267
아주 속 시원하고 좋네.,Very cool and nice,0.412477,0.585577,0.830509
이제 좀 나이 값 좀 하고 살어. 조금 있으면 고 3인데... 어린애같이 폭력적인 행동 하지 말고. 네가 애냐?,Now Im a slight old and alive Im in high-pitched schoolhouse if I stimulate a short Dont exist violent like a baby Are you a kid,0.569609,0.630958,0.802885
...,,1.000000,1.000000,1.000000
건방떨지 마.,Dont wag,0.462711,0.581703,0.840215
너랑 얘기하는 거 아니잖아.,Im not utter to you,0.546637,0.622226,0.849679
...,,1.000000,1.000000,1.000000
그렇게 멋진 충고 해주려고 이렇게 남으라고 한 거야...? 응?,You demand me to continue like this to kick in you such nice advice Huh,0.605784,0.606346,0.768287
너 생각해서 해주는 얘기야. 친구 잖어...,Its something you cogitate about Its a friend,0.643877,0.716533,0.784747
"그래, 고맙다. 충고 잘 받아들일게... 친구로서.",Yes thank you ailment shoot your advice as a supporter,0.579614,0.667950,0.780783
