Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
어딨어 ?,Where equal you,0.395712,0.609210,0.755729
... 현서 누나가 ...,seo sister,0.582188,0.622509,0.762549
그래 ! 현서 ! 박현서 !,okay Hyunseo parkland Hyunseo,0.682787,0.638419,0.736647
아 ......,Ah,1.000000,1.000000,1.000000
어딨어 ! 어딨냐니까 ! 현서 !,Where equal you Where exist you Hyunseo,0.502693,0.611015,0.739309
밟으면 어떡해 ...,What if I ill-use on it,0.651851,0.667799,0.789421
... ? ! ,,1.000000,1.000000,1.000000
으으 ... 아 ... 아 ... 아 ...,Ugh ah ah ah,0.903431,0.903431,0.838758
어떻게 ... 어떻게 ... 이 ... 이이 ...,How how this this,0.619382,0.693352,0.708561
...,,1.000000,1.000000,1.000000
... 아빠가 왔는데 ... 아빠 왔는데 ... 이 ...,pappa get along Dad get along This,0.611738,0.623361,0.729466
너 ...  ... 뭐야 ... 같이 있었다메 ...,You what you cost with me,0.604748,0.626731,0.788709
...,,1.000000,1.000000,1.000000
왜 ... 왜 현서만 이러케 ... 같이 있었는데 ... 이 새끼야 ...,Why why only when seoseo exist like this I constitute with you this love child,0.704106,0.687319,0.742465
...,,1.000000,1.000000,1.000000
너만 멀쩡하구 이 개 -새끼야 ... 으으 ... 현서는 이렇게 피떡이 ...,simply you constitute fine This dogbaby uh seoseo exist like this,0.563327,0.656416,0.794644
...  맞어 ...,mighty,0.750000,0.750000,0.843826
... ?,,1.000000,1.000000,1.000000
다 봤어 ... 전부 다 ...,I project it all everything,0.565902,0.632935,0.752754
......,,1.000000,1.000000,1.000000
누나 ...,sis,0.444527,0.562522,0.614003
... 누나가 ... !,sister,0.415352,0.563220,0.690853
으아아앙 - !,Aw ah,0.505964,0.745704,0.784907
너 여깄는거 엄마 알어 ?,set you experience where you live,0.594665,0.587958,0.697078
엄마 없는데 ...,I dont sustain a female parent,0.594771,0.523486,0.630809
아빠는 ?,daddy,0.500563,0.776740,0.663074
없어요.,suffice not sustain,0.640496,0.573277,0.695426
...,,1.000000,1.000000,1.000000
형은 있는데 없어요.,I sustain a sidekick but I dont,0.647205,0.647205,0.671792
......,,1.000000,1.000000,1.000000
넌 ... 도대체 뭐냐 ?,What exist you what the the pits,0.580304,0.580304,0.695352
... 내가 널 먹겠다 ...,I will exhaust you,0.576965,0.663983,0.857976
......,,1.000000,1.000000,1.000000
널 ! ... 내 똥으로 만들겠다 ...,You I will create it into my red cent,0.583002,0.596890,0.770313
남주야 ...,Namjoo,0.777542,0.640630,0.792499
오빠 !,pal,0.607577,0.607577,0.657642
... 잘 부탁한다 !,Im calculate on you,0.667351,0.667351,0.799720
현서는 ?,Hyunseo,0.630650,0.779465,0.736581
현서는 죽었다.,Hyunseo exist dead,0.607323,0.766361,0.789850
... ?,,1.000000,1.000000,1.000000
"이봐요, 오늘 평화시윈데 ... 당신 뭐야 ?",Hey peace today What exist you,0.477845,0.575043,0.867958
불 꺼요 불꺼 ! 위험해 !,brightness off lighter off Dangerous,0.623395,0.687024,0.750780
시끄러 ! 다들 피해 - !,keep out up Avoid everyone,0.711885,0.634752,0.647472
으아아 - !,Ahhh,0.313349,0.489181,0.650785
... !,,1.000000,1.000000,1.000000
아악 - ! ,Ah,0.577350,0.850929,0.715132
형 - !,buddy,0.602069,0.626679,0.631533
씹 - 팔 ...  빨리 안오고 뭐 해 !,Chewarm dont total chop-chop and make something,0.462786,0.588762,0.798481
챤스다 !  부어 - 지금 !,prospect Pournow,0.549717,0.537800,0.775390
저 새끼가 반말은 ...,That bastard personify,0.621570,0.642544,0.688309
빨리 부어 !,Pour fast,0.414219,0.518077,0.594791
으억 - !,Ugh,0.619377,0.825245,0.531831
으 ... 으으으 ...,Ugh Ugh,0.758579,0.758579,0.596894
열두시 정각입니다. 살포하세요.,Its dozen oclock nebulizer it,0.660295,0.683561,0.815436
지금 살포지점에 사람들이 너무 많은데요.,There constitute excessively many people at the nebulizer percentage point,0.622281,0.597867,0.729753
예정된 시간에 살포해야 됩니다. 스위치 누르세요.,It must embody sprayed at the scheduled sentence closet the switching,0.587234,0.647598,0.765799
작동지침서에도 반경 100미터 이내에 사람들이 있을땐 살포하지 말라고 ...,still in the operating direction get along not spray when there constitute citizenry within 100 cadence of the radius,0.633989,0.625716,0.740643
그건 권장사항이지 필수조건은 아닙니다. 괜찮으니 살포해요 !,That exist a recommendation not a requisite Its okay and so spray it,0.581014,0.638211,0.809427
보세요  살포시 100미터 이내 있었던 사람들에겐 각종,visit for those who exist within 100 cadence of spraying,0.552300,0.649214,0.796166
저기 ... 30분만 연기하면 어때요 ? 사람들을 완전히 해산시킨 다음에 ...,Excuse me How approximately exactly 30 transactions of delay After disbanding citizenry totally,0.582056,0.661645,0.752577
예정대로 합시다. 지금 살포해요.,net ball execute as scheduled nebulizer immediately,0.586276,0.665231,0.749294
아니 지금 ... CNN 쌩중계까지 나가는 판에 ...,No right nowadays CNN On the direction out to the broadcast,0.585779,0.643710,0.787007
아 ... 아아 ...,Ahhh,0.571548,0.700000,0.650785
아 ... 아 ... 씨발 ... 니미 조또 ... 옛날에두 이런 일이 있었는데 ...,Ah Ah screwing Niimi Jotto Once upon a clip this materialize,0.623942,0.706438,0.736608
몇 대 몇 ?,How many,0.587252,0.656810,0.782085
일 대 영 ! 전반 끝나가 !,One to zero The first one-half exist over,0.440147,0.617707,0.755618
어디가 일 ?,Where exist you die,0.456098,0.639774,0.769212
우리가 일 !,We knead,0.704444,0.829968,0.784494
어디가 일 ?,Where exist you die,0.456098,0.639774,0.769212
우리가 일 !,We knead,0.704444,0.829968,0.784494
어디 ?,where,0.426984,0.426984,0.498452
우리 !,Us,0.442828,0.600620,0.597136
아 - 또 피나 씨바 ... 갈 수록 더 안들려 !,AhPina Ciba I tilt learn more than and more than,0.576114,0.576114,0.755681
어 ... 이거 나오네 !,Uh this is coming out,0.559852,0.679706,0.717548
조금전 미국 워싱턴 현지 시간으로 12일 오후 1시 30분 미 상원 조사위원회에서,A piece ago at the the States US Senate Investigation Committee 1230 premier local meter in American capital United States,0.559723,0.630168,0.802576
"... 이번 사태는 ... 닥쳐올 위협의 ‘가능성’을 놓고 빠른 ... 아, 신속한 조치를",This constitute over thepossibility of the threat that will descend,0.522290,0.697229,0.776632
뭐래는 거야 ?,What personify you saying,0.585368,0.619868,0.771976
전반전 하이라이트나 봅시다 !,net ball understand the highlighting of the first one-half,0.612210,0.634890,0.718056
아 좀 놔둬 봐요. 뉴스 !,Oh go out it to me tidings,0.556396,0.604571,0.762270
전반 하이라이뜨 !,foremost highlighting,0.574114,0.583411,0.722667
